Volume,Open.Int,Impl Vol,Prob.Touch,BID,BX,ASK,AX,Exp,Strike,BID,BX,ASK,AX,Volume,Open.Int,Impl Vol,Prob.Touch
<empty>,2,26.95%,74.32%,45.20,T,45.71,X,29 DEC 23,286,15.68,C,16.10,Z,<empty>,26,28.28%,75.77%
<empty>,4,26.85%,75.35%,44.51,T,45.01,T,29 DEC 23,287,15.97,I,16.38,N,<empty>,10,28.18%,76.75%
<empty>,"1,772",26.76%,76.40%,43.82,T,44.32,T,29 DEC 23,288,16.25,D,16.67,W,<empty>,52,28.08%,77.74%
<empty>,4,26.66%,77.46%,43.13,T,43.63,T,29 DEC 23,289,16.54,X,16.95,X,2,53,27.97%,78.74%
20,236,26.57%,78.53%,42.45,T,42.95,T,29 DEC 23,290,16.84,X,17.25,W,9,"8,253",27.87%,79.75%
<empty>,11,26.47%,79.61%,41.77,T,42.27,T,29 DEC 23,291,17.14,X,17.56,X,<empty>,6,27.77%,80.77%
<empty>,9,26.38%,80.70%,41.10,T,41.60,T,29 DEC 23,292,17.44,X,17.86,Z,<empty>,4,27.66%,81.80%
<empty>,11,26.28%,81.80%,40.43,T,40.93,X,29 DEC 23,293,17.75,X,18.17,X,1,22,27.56%,82.84%
<empty>,2,26.18%,82.90%,39.76,T,40.26,T,29 DEC 23,294,18.06,X,18.50,W,<empty>,9,27.46%,83.89%
<empty>,10,26.09%,84.02%,39.11,T,39.59,X,29 DEC 23,295,18.38,I,18.82,W,<empty>,93,27.36%,84.94%
<empty>,1,25.99%,85.14%,38.44,T,38.94,T,29 DEC 23,296,18.71,X,19.14,X,<empty>,38,27.26%,86.01%
<empty>,59,25.89%,86.28%,37.79,T,38.28,T,29 DEC 23,297,19.04,I,19.46,Z,<empty>,3,27.15%,87.08%
<empty>,4,25.79%,87.43%,37.15,T,37.63,X,29 DEC 23,298,19.37,X,19.80,Z,<empty>,21,27.05%,88.16%
1,5,25.69%,88.58%,36.50,T,36.98,X,29 DEC 23,299,19.70,I,20.14,Z,<empty>,54,26.95%,89.25%
3,151,25.59%,89.75%,35.85,T,36.34,T,29 DEC 23,300,20.05,X,20.48,W,5,412,26.85%,90.36%
<empty>,1,25.50%,90.93%,35.22,T,35.71,X,29 DEC 23,301,20.39,X,20.83,W,5,12,26.74%,91.46%
<empty>,4,25.40%,92.12%,34.59,T,35.07,X,29 DEC 23,302,20.74,X,21.19,C,<empty>,2,26.64%,92.58%
<empty>,4,25.30%,93.31%,33.96,T,34.45,X,29 DEC 23,303,21.10,X,21.54,C,5,13,26.53%,93.71%
<empty>,5,25.20%,94.52%,33.34,C,33.82,I,29 DEC 23,304,21.46,X,21.92,X,<empty>,66,26.44%,94.85%
1,240,25.10%,95.74%,32.72,T,33.20,I,29 DEC 23,305,21.83,X,22.29,Z,3,129,26.34%,96.00%
<empty>,1,25.00%,96.97%,32.10,C,32.59,I,29 DEC 23,306,22.21,X,22.66,W,10,16,26.23%,97.15%
1,0,24.90%,98.21%,31.50,T,31.98,I,29 DEC 23,307,22.59,X,23.04,W,3,0,26.13%,98.32%
<empty>,1,24.81%,99.46%,30.90,T,31.38,A,29 DEC 23,308,22.98,X,23.43,W,1,63,26.03%,99.49%
<empty>,1,24.71%,99.35%,30.30,T,30.78,I,29 DEC 23,309,23.38,X,23.82,C,<empty>,3,25.94%,99.37%
"2,001",238,24.56%,98.19%,29.70,C,30.10,I,29 DEC 23,310,23.78,X,24.23,Z,6,373,25.84%,98.25%
<empty>,6,24.50%,97.04%,29.13,T,29.56,I,29 DEC 23,311,24.18,X,24.63,Z,<empty>,1,25.74%,97.14%
<empty>,48,24.39%,95.88%,28.54,C,28.98,I,29 DEC 23,312,24.58,X,25.05,Z,<empty>,0,25.64%,96.02%
<empty>,0,24.29%,94.72%,27.96,T,28.40,A,29 DEC 23,313,25.01,X,25.46,Z,<empty>,16,25.54%,94.90%
<empty>,2,24.19%,93.55%,27.38,I,27.82,I,29 DEC 23,314,25.43,X,25.89,Z,<empty>,0,25.44%,93.78%
4,85,24.10%,92.39%,26.82,M,27.26,I,29 DEC 23,315,25.86,X,26.32,Z,<empty>,26,25.34%,92.65%
<empty>,0,23.99%,91.21%,26.26,I,26.69,I,29 DEC 23,316,26.30,X,26.76,Z,<empty>,10,25.25%,91.52%
<empty>,53,23.90%,90.04%,25.70,M,26.14,I,29 DEC 23,317,26.74,X,27.20,Z,<empty>,0,25.15%,90.39%
<empty>,0,23.80%,88.86%,25.15,H,25.59,A,29 DEC 23,318,27.19,X,27.65,Z,<empty>,0,25.05%,89.26%
1,12,23.71%,87.68%,24.61,T,25.05,I,29 DEC 23,319,27.65,X,28.10,X,<empty>,0,24.95%,88.13%
1,199,23.60%,86.50%,24.06,X,24.51,I,29 DEC 23,320,28.11,X,28.57,X,<empty>,202,24.86%,86.99%
<empty>,55,23.51%,85.32%,23.53,I,23.98,I,29 DEC 23,321,28.55,Z,29.04,X,1,1,24.75%,85.85%
6,30,23.43%,84.14%,23.05,T,23.45,I,29 DEC 23,322,29.03,Z,29.52,X,<empty>,0,24.65%,84.71%
<empty>,2,23.31%,82.94%,22.48,I,22.92,I,29 DEC 23,323,29.52,Z,30.01,H,<empty>,0,24.57%,83.58%
5,3,23.22%,81.76%,21.97,A,22.41,I,29 DEC 23,324,30.01,Z,30.49,X,<empty>,0,24.46%,82.44%
1,81,23.12%,80.57%,21.48,B,21.89,I,29 DEC 23,325,30.51,Z,31.00,X,<empty>,11,24.38%,81.30%
<empty>,1,23.03%,79.38%,20.97,T,21.40,I,29 DEC 23,326,31.02,Z,31.51,X,<empty>,0,24.29%,80.16%
<empty>,1,22.94%,78.19%,20.48,T,20.90,I,29 DEC 23,327,31.53,W,32.02,X,<empty>,1,24.19%,79.02%
<empty>,1,22.84%,77.00%,19.98,T,20.41,I,29 DEC 23,328,32.05,Z,32.54,X,<empty>,0,24.09%,77.88%
1,34,22.73%,75.80%,19.48,C,19.92,C,29 DEC 23,329,32.58,Z,33.07,X,<empty>,0,24.00%,76.74%
1,47,22.65%,74.61%,19.01,T,19.45,C,29 DEC 23,330,33.13,Z,33.61,H,<empty>,8,23.92%,75.61%
<empty>,9,22.56%,73.43%,18.56,T,18.97,C,29 DEC 23,331,33.67,X,34.15,H,<empty>,0,23.82%,74.47%
<empty>,0,22.45%,72.23%,18.07,T,18.51,C,29 DEC 23,332,34.23,X,34.70,H,<empty>,0,23.73%,73.33%
<empty>,1,22.35%,71.03%,17.61,C,18.04,C,29 DEC 23,333,34.79,Z,35.26,H,<empty>,0,23.64%,72.20%
<empty>,0,22.26%,69.85%,17.16,T,17.59,I,29 DEC 23,334,35.37,X,35.83,H,<empty>,0,23.56%,71.07%
6,67,22.18%,68.67%,16.72,T,17.16,I,29 DEC 23,335,35.95,Z,36.42,X,<empty>,17,23.48%,69.95%
<empty>,0,22.08%,67.47%,16.28,B,16.70,C,29 DEC 23,336,36.54,Z,37.01,H,<empty>,15,23.40%,68.82%
<empty>,1,21.99%,66.29%,15.85,A,16.27,C,29 DEC 23,337,37.14,Z,37.68,X,<empty>,5,23.35%,67.74%
<empty>,5,21.89%,65.11%,15.42,T,15.84,I,29 DEC 23,338,37.75,Z,38.29,Z,<empty>,3,23.27%,66.63%
Volume,Open.Int,Impl Vol,Prob.Touch,BID,BX,ASK,AX,Exp,Strike,BID,BX,ASK,AX,Volume,Open.Int,Impl Vol,Prob.Touch
<empty>,47,27.71%,0.84%,152.61,W,153.38,W,19 JAN 24,160,1.20,C,1.37,Q,<empty>,"1,251",43.23%,11.01%
<empty>,44,31.39%,2.84%,147.96,T,148.73,W,19 JAN 24,165,1.37,C,1.55,C,<empty>,"1,451",42.54%,12.13%
<empty>,92,32.75%,4.66%,143.33,T,144.10,W,19 JAN 24,170,1.56,C,1.70,C,<empty>,"16,774",41.74%,13.20%
<empty>,81,33.39%,6.42%,138.72,T,139.48,W,19 JAN 24,175,1.74,C,1.89,C,1,"6,182",40.95%,14.35%
<empty>,183,33.66%,8.16%,134.12,T,134.88,W,19 JAN 24,180,2.00,E,2.14,T,<empty>,"10,877",40.40%,15.85%
<empty>,67,33.85%,10.06%,129.58,T,130.30,W,19 JAN 24,185,2.19,C,2.41,C,1,"2,726",39.66%,17.20%
<empty>,51,33.78%,11.91%,125.02,T,125.75,W,19 JAN 24,190,2.45,C,2.67,T,<empty>,"3,473",38.96%,18.68%
<empty>,17,33.64%,13.87%,120.50,T,121.22,W,19 JAN 24,195,2.75,Q,2.96,W,<empty>,"2,406",38.31%,20.32%
<empty>,570,33.42%,15.90%,116.00,T,116.72,W,19 JAN 24,200,3.02,C,3.20,C,4,"15,867",37.46%,21.76%
<empty>,91,33.19%,18.09%,111.54,T,112.26,W,19 JAN 24,205,3.36,C,3.61,W,<empty>,"1,204",36.90%,23.73%
<empty>,42,32.88%,20.35%,107.11,T,107.82,W,19 JAN 24,210,3.73,C,3.99,W,<empty>,"5,607",36.26%,25.69%
<empty>,74,32.55%,22.74%,102.71,T,103.42,W,19 JAN 24,215,4.14,C,4.30,N,1,"8,931",35.51%,27.59%
<empty>,300,32.22%,25.31%,98.36,T,99.07,W,19 JAN 24,220,4.59,M,4.79,I,508,"11,644",34.94%,29.90%
<empty>,93,31.82%,27.92%,94.02,X,94.75,W,19 JAN 24,225,5.08,C,5.30,I,15,"7,263",34.36%,32.32%
<empty>,220,31.45%,30.78%,89.75,X,90.49,W,19 JAN 24,230,5.63,D,5.84,N,52,"14,958",33.78%,34.89%
<empty>,209,31.07%,33.80%,85.54,X,86.27,W,19 JAN 24,235,6.22,C,6.45,I,<empty>,"2,154",33.23%,37.64%
1,307,30.68%,36.98%,81.38,X,82.11,W,19 JAN 24,240,6.88,C,7.12,N,5,"15,652",32.70%,40.59%
<empty>,241,30.30%,40.37%,77.29,W,78.01,X,19 JAN 24,245,7.58,C,7.84,N,50,"3,608",32.15%,43.67%
2,"1,113",29.89%,43.89%,73.25,X,73.96,W,19 JAN 24,250,8.39,C,8.64,I,19,"16,900",31.66%,47.02%
<empty>,420,29.49%,47.63%,69.28,W,69.99,W,19 JAN 24,255,9.22,C,9.50,E,15,"4,616",31.14%,50.49%
7,"2,375",29.08%,51.55%,65.42,T,66.04,T,19 JAN 24,260,10.16,I,10.43,X,9,"20,364",30.65%,54.18%
1,"5,311",28.66%,55.65%,61.58,T,62.20,T,19 JAN 24,265,11.17,C,11.45,I,<empty>,"9,142",30.17%,58.07%
2,"1,130",28.24%,59.95%,57.83,T,58.44,T,19 JAN 24,270,12.26,T,12.55,X,52,"13,620",29.68%,62.14%
<empty>,863,27.80%,64.44%,54.15,T,54.75,T,19 JAN 24,275,13.43,T,13.76,D,6,"13,775",29.21%,66.42%
2,"9,937",27.35%,69.13%,50.55,T,51.14,X,19 JAN 24,280,14.71,X,14.95,C,"2,549","17,968",28.69%,70.82%
<empty>,"2,725",26.90%,74.03%,47.03,T,47.62,X,19 JAN 24,285,16.05,I,16.32,C,11,"3,326",28.20%,75.47%
1,"4,586",26.44%,79.15%,43.61,T,44.18,X,19 JAN 24,290,17.54,X,17.78,C,30,"22,702",27.73%,80.34%
<empty>,"1,093",25.98%,84.49%,40.28,T,40.85,T,19 JAN 24,295,19.10,X,19.34,C,767,"3,697",27.23%,85.38%
17,"9,006",25.51%,90.06%,37.05,T,37.61,X,19 JAN 24,300,20.78,X,21.03,C,979,"23,051",26.75%,90.65%
18,"14,115",25.03%,95.87%,33.93,T,34.48,I,19 JAN 24,305,22.56,X,22.86,C,10,"5,535",26.26%,96.12%
15,"9,716",24.53%,98.26%,30.97,I,31.36,C,19 JAN 24,310,24.49,I,24.81,N,7,"9,560",25.78%,98.32%
5,"10,194",24.07%,92.67%,28.12,T,28.46,C,19 JAN 24,315,26.57,I,26.87,Q,40,"1,612",25.29%,92.91%
750,"13,372",23.57%,87.00%,25.36,C,25.66,X,19 JAN 24,320,28.81,I,29.15,I,1,"3,921",24.84%,87.47%
36,"4,902",23.13%,81.31%,22.75,T,23.08,C,19 JAN 24,325,31.12,W,31.53,H,169,"2,963",24.32%,81.97%
64,"14,634",22.65%,75.57%,20.26,T,20.58,C,19 JAN 24,330,33.71,C,34.12,H,1,"3,424",23.87%,76.48%
3,"3,601",22.19%,69.83%,17.91,A,18.27,C,19 JAN 24,335,36.51,W,36.92,X,<empty>,"1,827",23.46%,71.03%
20,"16,389",21.73%,64.13%,15.72,C,16.10,C,19 JAN 24,340,39.51,X,40.12,W,109,"2,913",23.16%,65.75%
<empty>,"3,343",21.31%,58.52%,13.73,C,14.09,C,19 JAN 24,345,42.74,X,43.36,C,15,199,22.82%,60.51%
211,"8,506",20.88%,53.01%,11.90,W,12.22,T,19 JAN 24,350,46.20,X,46.83,C,2,"1,260",22.51%,55.45%
<empty>,"5,249",20.57%,47.84%,10.34,T,10.61,C,19 JAN 24,355,49.91,X,50.55,C,137,71,22.28%,50.64%
10,"18,699",20.21%,42.78%,8.86,T,9.12,C,19 JAN 24,360,53.87,W,54.52,W,1,482,22.13%,46.16%
3,"10,773",19.90%,38.01%,7.55,T,7.81,C,19 JAN 24,365,58.09,W,58.75,W,16,31,22.12%,42.16%
108,"7,395",19.62%,33.58%,6.41,C,6.66,C,19 JAN 24,370,62.55,W,63.24,W,1,62,22.31%,38.77%
1,844,19.35%,29.45%,5.39,T,5.66,C,19 JAN 24,375,67.35,T,68.06,T,<empty>,43,23.00%,36.51%
5,"4,309",19.14%,25.73%,4.54,C,4.80,C,19 JAN 24,380,72.31,T,73.05,T,1,520,23.98%,34.96%
25,"2,919",18.97%,22.39%,3.82,C,4.06,C,19 JAN 24,385,77.31,T,78.05,T,<empty>,8,24.98%,33.64%
43,"1,251",18.82%,19.40%,3.21,T,3.43,D,19 JAN 24,390,82.32,T,83.05,T,52,9,25.97%,32.46%
<empty>,792,18.67%,16.69%,2.65,C,2.90,C,19 JAN 24,395,87.30,T,88.06,T,<empty>,12,26.93%,31.34%
70,"15,502",18.58%,14.39%,2.25,C,2.43,C,19 JAN 24,400,92.30,T,93.06,T,2,22,27.88%,30.33%
26,"1,308",18.49%,12.34%,1.88,C,2.04,N,19 JAN 24,405,97.30,T,98.06,T,<empty>,3,28.81%,29.41%
164,538,18.40%,10.52%,1.55,C,1.72,I,19 JAN 24,410,102.30,T,103.06,T,<empty>,0,29.74%,28.56%
<empty>,805,18.37%,9.01%,1.29,C,1.46,W,19 JAN 24,415,107.30,T,108.06,T,2,0,30.66%,27.78%
1,"3,851",18.32%,7.67%,1.06,C,1.24,C,19 JAN 24,420,112.31,T,113.06,T,<empty>,39,31.58%,27.07%
1,792,18.28%,6.51%,.88,C,1.04,C,19 JAN 24,425,117.30,T,118.05,T,<empty>,0,32.46%,26.38%
2,"1,538",18.27%,5.54%,.73,C,.88,C,19 JAN 24,430,122.29,T,123.05,T,<empty>,0,33.35%,25.76%
1,509,18.26%,4.70%,.59,C,.76,C,19 JAN 24,435,127.29,T,128.05,T,<empty>,0,34.24%,25.19%
<empty>,"2,698",18.31%,4.04%,.50,C,.65,M,19 JAN 24,440,132.29,T,133.05,T,<empty>,1,35.13%,24.67%
<empty>,303,18.32%,3.44%,.41,C,.56,M,19 JAN 24,445,137.29,T,138.05,T,<empty>,0,36.02%,24.19%
<empty>,"1,875",18.35%,2.93%,.34,C,.48,M,19 JAN 24,450,142.30,T,143.05,T,<empty>,17,36.92%,23.76%
<empty>,385,18.37%,2.49%,.27,C,.42,I,19 JAN 24,455,147.29,T,148.05,T,<empty>,0,37.79%,23.34%
Volume,Open.Int,Impl Vol,Prob.Touch,BID,BX,ASK,AX,Exp,Strike,BID,BX,ASK,AX,Volume,Open.Int,Impl Vol,Prob.Touch
<empty>,6,33.96%,5.39%,153.44,T,155.07,E,15 MAR 24,160,1.57,A,1.85,D,<empty>,29,42.22%,13.49%
<empty>,0,34.38%,7.03%,148.87,D,150.48,E,15 MAR 24,165,1.76,I,2.04,D,5,108,41.45%,14.60%
<empty>,0,34.56%,8.70%,144.32,D,145.91,E,15 MAR 24,170,1.97,I,2.25,D,<empty>,67,40.72%,15.80%
<empty>,157,34.55%,10.36%,139.78,D,141.36,E,15 MAR 24,175,2.20,I,2.47,D,<empty>,56,39.99%,17.05%
<empty>,0,34.44%,12.08%,135.26,D,136.83,E,15 MAR 24,180,2.45,I,2.72,D,<empty>,"5,315",39.29%,18.42%
<empty>,1,34.23%,13.85%,130.76,T,132.32,E,15 MAR 24,185,2.73,I,2.99,D,8,150,38.61%,19.88%
<empty>,82,34.01%,15.76%,126.30,D,127.84,E,15 MAR 24,190,3.03,I,3.29,D,<empty>,138,37.95%,21.44%
<empty>,12,33.72%,17.71%,121.86,D,123.38,E,15 MAR 24,195,3.36,I,3.62,D,<empty>,26,37.30%,23.11%
<empty>,2,33.42%,19.78%,117.45,D,118.96,E,15 MAR 24,200,3.72,I,3.90,I,<empty>,"7,953",36.58%,24.74%
<empty>,2,33.11%,21.99%,113.08,D,114.58,E,15 MAR 24,205,4.11,I,4.39,I,1,128,36.08%,26.82%
<empty>,1,32.82%,24.38%,108.90,N,110.11,D,15 MAR 24,210,4.54,I,4.83,X,1,86,35.51%,28.88%
<empty>,0,32.45%,26.78%,104.59,N,105.80,D,15 MAR 24,215,5.01,I,5.23,T,<empty>,102,34.86%,30.91%
<empty>,5,32.06%,29.29%,100.32,D,101.52,E,15 MAR 24,220,5.52,I,5.72,I,2,"2,823",34.28%,33.18%
<empty>,3,31.69%,31.98%,96.10,D,97.30,E,15 MAR 24,225,6.08,I,6.29,I,1,"2,304",33.75%,35.64%
<empty>,0,31.32%,34.82%,91.93,D,93.14,E,15 MAR 24,230,6.69,I,6.97,D,6,"6,511",33.28%,38.33%
<empty>,24,30.95%,37.81%,87.81,D,89.03,E,15 MAR 24,235,7.36,C,7.65,D,<empty>,222,32.78%,41.11%
<empty>,1,30.55%,40.92%,83.74,D,84.96,E,15 MAR 24,240,8.08,I,8.28,X,<empty>,"28,494",32.20%,43.88%
<empty>,45,30.19%,44.24%,79.73,D,80.99,D,15 MAR 24,245,8.85,M,9.18,D,<empty>,"4,130",31.79%,47.07%
<empty>,97,29.80%,47.66%,75.77,D,77.05,D,15 MAR 24,250,9.70,X,10.04,T,75,"7,856",31.31%,50.30%
<empty>,27,29.40%,51.23%,71.88,T,73.16,T,15 MAR 24,255,10.62,T,10.96,D,<empty>,744,30.84%,53.68%
1,43,28.98%,54.93%,68.05,T,69.31,T,15 MAR 24,260,11.61,T,11.95,D,35,"3,757",30.38%,57.22%
2,373,28.70%,59.02%,64.50,T,65.56,T,15 MAR 24,265,12.68,T,12.94,W,71,491,29.88%,60.86%
<empty>,"1,589",28.17%,62.89%,60.61,T,61.87,T,15 MAR 24,270,13.83,I,14.08,I,164,"30,981",29.43%,64.73%
2,104,27.75%,67.11%,57.00,T,58.26,T,15 MAR 24,275,14.93,I,15.32,X,74,199,28.92%,68.68%
1,45,27.33%,71.50%,53.45,T,54.73,T,15 MAR 24,280,16.24,I,16.65,X,124,"5,554",28.48%,72.89%
<empty>,"2,854",26.89%,76.06%,50.00,T,51.24,T,15 MAR 24,285,17.63,D,18.05,I,<empty>,"6,218",28.02%,77.25%
<empty>,342,26.48%,80.83%,46.62,T,47.91,T,15 MAR 24,290,19.12,I,19.55,I,1,"10,660",27.57%,81.79%
<empty>,714,26.05%,85.77%,43.34,T,44.62,T,15 MAR 24,295,20.72,X,21.15,W,<empty>,"3,163",27.13%,86.49%
2,"2,355",25.57%,90.88%,40.30,T,41.18,T,15 MAR 24,300,22.54,I,22.83,I,<empty>,"5,139",26.72%,91.39%
4,90,25.18%,96.23%,37.30,T,38.09,T,15 MAR 24,305,24.32,D,24.70,D,2,"5,709",26.28%,96.44%
2,797,24.71%,98.42%,34.25,T,35.07,I,15 MAR 24,310,26.17,D,26.62,I,<empty>,98,25.78%,98.46%
1,171,24.27%,93.35%,31.56,I,32.01,X,15 MAR 24,315,28.25,X,28.70,N,<empty>,416,25.34%,93.53%
<empty>,136,24.19%,92.33%,30.99,I,31.45,X,15 MAR 24,316,28.69,I,29.15,X,<empty>,7,25.27%,92.55%
<empty>,0,24.11%,91.31%,30.48,T,30.87,I,15 MAR 24,317,29.12,I,29.59,I,<empty>,145,25.18%,91.56%
<empty>,37,24.01%,90.28%,29.88,I,30.33,X,15 MAR 24,318,29.55,I,30.03,D,<empty>,76,25.09%,90.56%
<empty>,61,23.94%,89.26%,29.39,T,29.77,I,15 MAR 24,319,29.99,X,30.46,N,<empty>,254,24.99%,89.56%
<empty>,46,23.85%,88.23%,28.83,C,29.22,X,15 MAR 24,320,30.44,I,30.91,N,<empty>,"1,209",24.90%,88.57%
<empty>,0,23.75%,87.20%,28.28,C,28.68,I,15 MAR 24,321,30.90,I,31.37,N,<empty>,0,24.81%,87.57%
<empty>,0,23.67%,86.17%,27.74,C,28.15,X,15 MAR 24,322,31.37,D,31.84,N,<empty>,110,24.73%,86.58%
<empty>,57,23.57%,85.14%,27.18,I,27.62,X,15 MAR 24,323,31.84,X,32.33,C,<empty>,0,24.65%,85.58%
<empty>,121,23.48%,84.11%,26.66,C,27.10,X,15 MAR 24,324,32.10,D,33.09,H,<empty>,20,24.59%,84.60%
2,39,23.40%,83.07%,26.14,C,26.58,X,15 MAR 24,325,32.59,N,33.62,H,<empty>,153,24.52%,83.61%
<empty>,0,23.30%,82.03%,25.62,X,26.05,X,15 MAR 24,326,33.09,N,34.11,E,<empty>,0,24.44%,82.61%
<empty>,14,23.22%,81.00%,25.11,I,25.54,X,15 MAR 24,327,33.59,N,34.62,H,<empty>,0,24.36%,81.62%
<empty>,0,23.13%,79.97%,24.60,X,25.04,X,15 MAR 24,328,34.08,N,35.12,H,<empty>,0,24.27%,80.62%
<empty>,1,23.05%,78.93%,24.10,C,24.55,X,15 MAR 24,329,34.59,N,35.31,X,<empty>,1,24.04%,79.54%
<empty>,"5,056",22.96%,77.90%,23.61,C,24.05,X,15 MAR 24,330,35.10,N,35.83,X,1,22,23.96%,78.54%
<empty>,0,22.89%,76.87%,23.15,C,23.56,D,15 MAR 24,331,35.62,N,36.67,H,<empty>,0,24.00%,77.62%
<empty>,0,22.78%,75.81%,22.63,I,23.06,X,15 MAR 24,332,36.15,N,36.89,H,<empty>,0,23.78%,76.53%
<empty>,117,22.71%,74.79%,22.18,C,22.58,X,15 MAR 24,333,36.52,N,37.43,H,<empty>,0,23.63%,75.48%
<empty>,0,22.61%,73.74%,21.66,D,22.12,X,15 MAR 24,334,37.07,N,38.49,N,4,13,23.77%,74.65%
<empty>,20,22.54%,72.73%,21.24,C,21.65,D,15 MAR 24,335,37.63,N,38.54,H,<empty>,29,23.47%,73.49%
<empty>,0,22.44%,71.67%,20.73,D,21.19,X,15 MAR 24,336,38.19,N,39.12,C,<empty>,18,23.40%,72.49%
<empty>,723,22.39%,70.68%,20.37,T,20.73,X,15 MAR 24,337,38.75,N,39.69,C,3,74,23.31%,71.49%
<empty>,0,22.31%,69.64%,19.92,T,20.28,X,15 MAR 24,338,39.32,N,40.25,H,<empty>,88,23.22%,70.49%
<empty>,0,22.22%,68.62%,19.47,T,19.83,X,15 MAR 24,339,39.89,N,40.84,X,<empty>,76,23.13%,69.49%
<empty>,"2,090",22.10%,67.55%,18.94,I,19.39,X,15 MAR 24,340,40.48,N,41.43,H,<empty>,343,23.05%,68.50%
<empty>,0,22.06%,66.57%,18.61,T,18.96,X,15 MAR 24,341,41.08,N,42.55,D,<empty>,31,23.21%,67.74%
<empty>,15,21.98%,65.55%,18.18,T,18.53,X,15 MAR 24,342,41.71,D,43.17,D,<empty>,10,23.15%,66.78%
<empty>,3,21.90%,64.53%,17.76,T,18.11,X,15 MAR 24,343,42.33,D,43.79,D,1,10,23.08%,65.81%
Volume,Open.Int,Impl Vol,Prob.Touch,BID,BX,ASK,AX,Exp,Strike,BID,BX,ASK,AX,Volume,Open.Int,Impl Vol,Prob.Touch
<empty>,107,32.89%,7.82%,155.00,N,156.97,N,21 JUN 24,160,2.08,A,2.46,I,<empty>,"1,024",40.13%,16.46%
<empty>,42,33.09%,9.58%,150.53,T,152.49,N,21 JUN 24,165,2.32,A,2.70,M,<empty>,534,39.46%,17.72%
<empty>,43,33.12%,11.33%,146.08,T,148.02,N,21 JUN 24,170,2.66,D,2.91,T,<empty>,"2,773",38.85%,19.10%
<empty>,57,33.06%,13.14%,141.66,D,143.57,E,21 JUN 24,175,2.85,I,3.24,T,12,351,38.14%,20.40%
<empty>,7,32.93%,15.01%,137.26,D,139.15,E,21 JUN 24,180,3.18,A,3.57,T,<empty>,763,37.59%,21.98%
<empty>,98,32.76%,16.97%,132.89,D,134.76,E,21 JUN 24,185,3.51,A,3.94,T,22,857,37.02%,23.62%
<empty>,13,32.57%,19.03%,128.55,D,130.41,E,21 JUN 24,190,3.92,D,4.26,I,9,"7,115",36.43%,25.29%
<empty>,69,32.31%,21.12%,124.23,T,126.08,E,21 JUN 24,195,4.26,A,4.73,T,<empty>,896,35.88%,27.10%
<empty>,276,32.07%,23.35%,119.96,D,121.79,E,21 JUN 24,200,4.79,I,5.09,I,7,"10,255",35.36%,29.02%
<empty>,41,31.81%,25.70%,115.90,T,117.37,D,21 JUN 24,205,5.27,I,5.57,X,14,377,34.85%,31.05%
<empty>,20,31.52%,28.11%,111.69,N,113.16,D,21 JUN 24,210,5.75,D,6.10,X,<empty>,546,34.31%,33.14%
<empty>,77,31.23%,30.64%,107.52,T,109.00,D,21 JUN 24,215,6.35,D,6.64,X,6,351,33.84%,35.41%
<empty>,45,30.94%,33.30%,103.40,N,104.89,T,21 JUN 24,220,6.96,I,7.27,X,<empty>,"5,105",33.38%,37.81%
1,213,30.58%,35.95%,99.32,D,100.76,E,21 JUN 24,225,7.56,I,7.93,X,<empty>,930,32.88%,40.22%
<empty>,107,30.27%,38.83%,95.29,D,96.74,E,21 JUN 24,230,8.26,I,8.65,I,<empty>,"2,825",32.43%,42.83%
<empty>,87,29.94%,41.80%,91.31,D,92.76,E,21 JUN 24,235,9.02,I,9.47,X,<empty>,549,32.02%,45.62%
1,293,29.62%,44.90%,87.38,D,88.84,E,21 JUN 24,240,9.88,I,10.19,I,400,"3,569",31.54%,48.41%
<empty>,76,29.28%,48.10%,83.50,D,84.97,E,21 JUN 24,245,10.72,I,11.18,I,3,"2,445",31.16%,51.46%
<empty>,160,28.96%,51.45%,79.69,D,81.16,E,21 JUN 24,250,11.72,C,12.09,I,5,"13,653",30.75%,54.58%
<empty>,79,28.63%,54.92%,75.92,T,77.44,T,21 JUN 24,255,12.65,I,13.11,X,<empty>,504,30.31%,57.74%
<empty>,322,28.39%,58.67%,72.43,X,73.73,T,21 JUN 24,260,13.76,X,14.13,I,<empty>,"14,752",29.88%,61.07%
<empty>,"4,776",27.92%,62.17%,68.57,D,70.10,T,21 JUN 24,265,14.84,I,15.34,X,<empty>,"8,391",29.48%,64.53%
<empty>,"1,847",27.52%,65.92%,65.00,D,66.43,T,21 JUN 24,270,16.11,I,16.53,I,"1,506","3,455",29.08%,68.14%
7,866,27.17%,69.89%,61.49,T,62.95,T,21 JUN 24,275,17.34,I,17.84,D,1,"5,827",28.66%,71.83%
3,"11,528",26.80%,73.98%,58.06,T,59.49,T,21 JUN 24,280,18.78,I,19.19,X,3,"11,407",28.27%,75.69%
<empty>,886,26.48%,78.26%,54.70,T,56.24,T,21 JUN 24,285,20.17,I,20.63,X,1,"4,083",27.84%,79.62%
<empty>,"3,669",26.11%,82.63%,51.42,D,52.95,T,21 JUN 24,290,21.77,X,22.19,X,<empty>,"10,052",27.47%,83.74%
<empty>,"9,800",25.70%,87.11%,48.20,T,49.65,T,21 JUN 24,295,23.35,I,23.84,I,1,"5,770",27.05%,87.96%
