Stock quote and option quote for SPY on 3/28/23 22:19:09

UNDERLYING
LAST,LX,Net Chng,BID,BX,ASK,AX,Size,Volume,Open,High,Low
395.60,P,-.89,397.60, ,397.76, ,"3,000 x 5,000","62,871,680",395.77,396.49,393.69

UNDERLYING EXTRA INFO
Last Size,Yield,PE,Div,Div.Freq,Ex Div.Date,52High,52Low,Shares,Beta
0,1.52%,72.72,1.506,Q,3/17/23,461.195,348.11,"856,432,000",1

28 MAR 23  (-1)  100

29 MAR 23  (0)  100 (Weeklys)

30 MAR 23  (1)  100

31 MAR 23  (2)  100 (Quarterlys)
,,Volume,Open.Int,Impl Vol,Prob.Touch,BID,BX,ASK,AX,Exp,Strike,BID,BX,ASK,AX,Volume,Open.Int,Impl Vol,Prob.Touch,,
,,5,9,14.05%,4.81%,.48,N,.52,X,20 OCT 23,495,98.43,B,99.64,B,<empty>,0,26.73%,27.17%,,
,,1,"1,075",14.16%,3.98%,.39,N,.43,C,20 OCT 23,500,103.43,B,104.64,B,<empty>,1,27.61%,26.39%,,
,,5,13,14.26%,3.28%,.31,X,.36,E,20 OCT 23,505,108.43,B,109.64,B,<empty>,0,28.48%,25.67%,,
,,<empty>,3,14.41%,2.75%,.26,N,.30,E,20 OCT 23,510,113.43,B,114.64,B,<empty>,0,29.34%,25.01%,,
,,5,23,14.51%,2.27%,.21,X,.25,E,20 OCT 23,515,118.42,B,119.64,B,<empty>,0,30.18%,24.38%,,
,,10,11,14.63%,1.89%,.17,X,.21,E,20 OCT 23,520,123.42,B,124.64,B,<empty>,0,31.03%,23.82%,,

15 DEC 23  (261)  100
,,Volume,Open.Int,Impl Vol,Prob.Touch,BID,BX,ASK,AX,Exp,Strike,BID,BX,ASK,AX,Volume,Open.Int,Impl Vol,Prob.Touch,,
,,<empty>,0,22.63%,73.27%,47.78,E,48.32,A,15 DEC 23,373,16.08,C,16.30,C,<empty>,0,23.19%,74.02%,,
,,<empty>,0,22.60%,74.30%,47.06,A,47.74,X,15 DEC 23,374,16.34,C,16.56,C,<empty>,0,23.10%,74.95%,,
,,251,"3,511",22.48%,75.22%,46.28,A,47.01,E,15 DEC 23,375,16.60,Z,16.76,Z,3,"33,001",22.98%,75.86%,,
,,47,0,22.35%,76.16%,45.60,A,46.19,E,15 DEC 23,376,16.87,C,17.09,C,<empty>,0,22.92%,76.84%,,
,,<empty>,0,22.26%,77.14%,44.92,A,45.45,E,15 DEC 23,377,17.15,C,17.36,C,<empty>,0,22.83%,77.81%,,
,,<empty>,0,22.17%,78.14%,44.22,E,44.74,E,15 DEC 23,378,17.42,C,17.64,C,1,0,22.74%,78.78%,,
,,<empty>,0,22.11%,79.18%,43.45,A,44.18,E,15 DEC 23,379,17.70,C,17.93,C,<empty>,0,22.66%,79.77%,,
,,6,"4,353",21.98%,80.15%,42.79,A,43.34,E,15 DEC 23,380,17.99,C,18.21,C,21,"10,788",22.57%,80.77%,,
,,<empty>,0,21.93%,81.23%,42.06,X,42.78,B,15 DEC 23,381,18.28,C,18.50,C,<empty>,10,22.48%,81.77%,,
,,<empty>,0,21.78%,82.21%,41.36,X,41.95,A,15 DEC 23,382,18.57,C,18.79,C,<empty>,0,22.38%,82.78%,,
,,<empty>,0,21.70%,83.27%,40.71,E,41.25,E,15 DEC 23,383,18.86,C,19.09,C,<empty>,0,22.29%,83.81%,,
,,96,0,21.66%,84.39%,40.02,E,40.71,E,15 DEC 23,384,19.16,C,19.38,C,<empty>,0,22.20%,84.84%,,
,,5,"6,732",21.57%,85.46%,39.34,E,40.03,E,15 DEC 23,385,19.46,C,19.69,C,5,"13,648",22.10%,85.88%,,
,,<empty>,0,21.47%,86.54%,38.66,X,39.34,A,15 DEC 23,386,19.77,C,20.00,C,<empty>,0,22.01%,86.94%,,
,,<empty>,0,21.32%,87.59%,37.99,X,38.53,E,15 DEC 23,387,20.08,C,20.31,C,1,0,21.92%,88.01%,,
,,<empty>,0,21.29%,88.75%,37.34,E,38.00,E,15 DEC 23,388,20.40,C,20.63,C,<empty>,0,21.83%,89.08%,,
,,<empty>,1,21.18%,89.85%,36.65,C,37.31,A,15 DEC 23,389,20.72,C,20.95,C,<empty>,0,21.73%,90.17%,,
,,2,"4,677",21.01%,90.94%,35.95,X,36.49,E,15 DEC 23,390,21.05,C,21.28,C,29,"12,540",21.64%,91.27%,,
,,<empty>,0,20.99%,92.13%,35.33,C,35.98,E,15 DEC 23,391,21.38,C,21.61,C,<empty>,0,21.55%,92.38%,,
,,<empty>,0,20.89%,93.28%,34.67,A,35.33,E,15 DEC 23,392,21.71,C,21.94,C,41,0,21.45%,93.50%,,
,,<empty>,0,20.80%,94.45%,34.02,C,34.69,E,15 DEC 23,393,22.05,C,22.28,C,1,41,21.36%,94.64%,,
,,<empty>,1,20.71%,95.64%,33.40,X,34.04,E,15 DEC 23,394,22.39,C,22.63,C,41,0,21.26%,95.78%,,
,,<empty>,"5,088",20.58%,96.83%,32.69,X,33.39,E,15 DEC 23,395,22.74,C,22.98,C,4,"13,356",21.17%,96.94%,,
,,5,0,20.50%,98.04%,32.08,X,32.75,Z,15 DEC 23,396,23.09,C,23.33,C,4,80,21.07%,98.11%,,
,,64,49,20.35%,99.26%,31.43,E,32.01,E,15 DEC 23,397,23.45,C,23.69,C,15,20,20.98%,99.29%,,
,,1,0,20.30%,99.56%,30.82,E,31.48,Z,15 DEC 23,398,23.82,C,24.06,C,10,41,20.89%,99.57%,,
,,4,12,20.19%,98.46%,30.17,E,30.86,Z,15 DEC 23,399,24.19,C,24.43,C,68,0,20.79%,98.49%,,
,,81,"13,970",20.10%,97.35%,29.57,X,30.23,E,15 DEC 23,400,24.58,Q,24.81,C,382,"30,595",20.70%,97.41%,,
,,<empty>,47,20.00%,96.23%,28.95,C,29.61,E,15 DEC 23,401,24.95,C,25.20,C,38,114,20.61%,96.32%,,
,,<empty>,24,19.89%,95.11%,28.32,C,28.99,E,15 DEC 23,402,25.12,X,25.79,A,7,1,20.50%,95.22%,,
,,<empty>,0,19.77%,93.98%,27.71,X,28.34,A,15 DEC 23,403,25.51,X,26.02,X,<empty>,0,20.34%,94.10%,,
,,<empty>,0,19.67%,92.84%,27.26,X,27.60,E,15 DEC 23,404,25.91,X,26.43,X,3,3,20.25%,93.00%,,
,,3,"6,878",19.56%,91.70%,26.51,X,27.11,E,15 DEC 23,405,26.31,E,26.97,A,2,"17,802",20.20%,91.89%,,
,,<empty>,0,19.48%,90.56%,25.92,X,26.58,Z,15 DEC 23,406,26.72,X,27.42,X,16,0,20.12%,90.78%,,
,,<empty>,0,19.38%,89.40%,25.34,N,25.99,Z,15 DEC 23,407,27.14,X,27.66,I,<empty>,0,19.96%,89.64%,,
,,<empty>,0,19.34%,88.27%,24.90,I,25.41,A,15 DEC 23,408,27.56,X,28.22,A,<empty>,0,19.92%,88.53%,,
,,9,0,19.21%,87.09%,24.32,X,24.77,E,15 DEC 23,409,27.99,X,28.67,A,5,1,19.83%,87.40%,,
,,56,"5,705",19.10%,85.92%,23.73,X,24.20,E,15 DEC 23,410,28.46,I,28.96,I,<empty>,"31,708",19.69%,86.24%,,
,,<empty>,3,19.01%,84.75%,23.18,X,23.64,E,15 DEC 23,411,28.87,X,29.41,X,<empty>,0,19.58%,85.09%,,
,,<empty>,0,18.90%,83.56%,22.62,X,23.05,E,15 DEC 23,412,29.32,X,29.86,X,<empty>,0,19.49%,83.94%,,
,,<empty>,18,18.73%,82.33%,21.94,N,22.44,A,15 DEC 23,413,29.78,X,30.32,X,<empty>,0,19.39%,82.79%,,
,,<empty>,0,18.67%,81.16%,21.42,Q,21.98,A,15 DEC 23,414,30.25,X,30.79,X,<empty>,0,19.30%,81.63%,,
,,"2,000","9,916",18.54%,79.94%,20.98,X,21.26,X,15 DEC 23,415,30.72,X,31.26,X,<empty>,"7,947",19.20%,80.47%,,
,,<empty>,0,18.44%,78.74%,20.34,N,20.85,E,15 DEC 23,416,31.21,X,31.94,X,<empty>,0,19.19%,79.37%,,
,,<empty>,0,18.35%,77.54%,19.82,N,20.33,E,15 DEC 23,417,31.70,X,32.40,A,<empty>,0,19.08%,78.20%,,
,,<empty>,0,18.26%,76.33%,19.39,C,19.73,C,15 DEC 23,418,32.19,X,32.94,X,2,0,19.00%,77.05%,,
,,<empty>,0,18.16%,75.12%,18.87,C,19.22,C,15 DEC 23,419,32.70,X,33.25,X,<empty>,0,18.84%,75.80%,,
,,99,"9,813",18.05%,73.89%,18.36,C,18.70,C,15 DEC 23,420,33.22,X,33.90,X,1,"14,151",18.80%,74.69%,,
,,<empty>,0,17.95%,72.66%,17.85,C,18.19,C,15 DEC 23,421,33.74,X,34.50,X,<empty>,0,18.74%,73.54%,,
,,2,0,17.85%,71.43%,17.35,C,17.69,C,15 DEC 23,422,34.28,X,35.04,X,<empty>,0,18.65%,72.38%,,

29 DEC 23  (275)  100 (Quarterlys)
,,Volume,Open.Int,Impl Vol,Prob.Touch,BID,BX,ASK,AX,Exp,Strike,BID,BX,ASK,AX,Volume,Open.Int,Impl Vol,Prob.Touch,,
,,<empty>,0,22.33%,73.50%,48.03,M,49.24,X,29 DEC 23,373,16.55,C,16.93,C,<empty>,2,23.19%,74.64%,,
,,<empty>,2,22.26%,74.47%,47.36,M,48.52,X,29 DEC 23,374,16.81,C,17.19,C,<empty>,41,23.10%,75.55%,,
,,2,77,22.18%,75.43%,46.65,X,47.81,X,29 DEC 23,375,17.08,C,17.46,C,<empty>,352,23.01%,76.48%,,
,,<empty>,61,22.08%,76.39%,45.92,M,47.10,X,29 DEC 23,376,17.35,C,17.73,C,<empty>,39,22.92%,77.41%,,
,,6,138,22.00%,77.37%,45.22,M,46.39,X,29 DEC 23,377,17.62,C,18.00,C,1,124,22.83%,78.35%,,
,,<empty>,40,21.90%,78.35%,44.51,M,45.68,X,29 DEC 23,378,17.90,C,18.28,C,<empty>,31,22.74%,79.30%,,
,,<empty>,177,21.82%,79.36%,43.82,M,44.98,X,29 DEC 23,379,18.18,C,18.57,C,<empty>,2,22.66%,80.27%,,
,,2,51,21.73%,80.37%,43.12,M,44.29,X,29 DEC 23,380,18.47,C,18.86,C,6,497,22.57%,81.24%,,
,,<empty>,3,21.64%,81.39%,42.43,M,43.59,X,29 DEC 23,381,18.76,C,19.15,C,<empty>,21,22.48%,82.23%,,
,,<empty>,2,21.56%,82.42%,41.74,M,42.90,X,29 DEC 23,382,19.05,C,19.44,C,<empty>,22,22.39%,83.21%,,
,,<empty>,2,21.46%,83.46%,41.04,M,42.21,X,29 DEC 23,383,19.35,C,19.74,C,2,17,22.31%,84.22%,,
,,<empty>,0,21.37%,84.51%,40.35,M,41.53,X,29 DEC 23,384,19.65,C,20.05,C,<empty>,12,22.21%,85.22%,,
,,1,8,21.29%,85.58%,39.69,M,40.85,X,29 DEC 23,385,19.96,C,20.35,C,9,461,22.13%,86.25%,,
,,<empty>,3,21.20%,86.66%,39.02,M,40.17,X,29 DEC 23,386,20.27,C,20.66,C,<empty>,22,22.04%,87.28%,,
,,<empty>,8,21.11%,87.74%,38.35,M,39.50,X,29 DEC 23,387,20.58,C,20.98,C,<empty>,32,21.95%,88.32%,,
,,<empty>,2,21.01%,88.83%,37.66,M,38.83,X,29 DEC 23,388,20.90,C,21.30,C,2,52,21.86%,89.37%,,
,,<empty>,4,20.92%,89.95%,37.00,M,38.17,X,29 DEC 23,389,21.22,C,21.62,C,<empty>,61,21.77%,90.43%,,
,,<empty>,53,20.82%,91.07%,36.34,M,37.50,X,29 DEC 23,390,21.55,C,21.95,C,9,"1,080",21.68%,91.50%,,
,,<empty>,5,20.74%,92.20%,35.70,M,36.84,X,29 DEC 23,391,21.88,C,22.28,C,<empty>,32,21.58%,92.58%,,
,,<empty>,9,20.64%,93.35%,35.03,M,36.19,X,29 DEC 23,392,22.21,C,22.62,C,<empty>,30,21.49%,93.68%,,
,,<empty>,901,20.55%,94.51%,34.38,M,35.54,X,29 DEC 23,393,22.55,C,22.96,C,<empty>,78,21.40%,94.78%,,
,,<empty>,141,20.45%,95.68%,33.74,M,34.89,X,29 DEC 23,394,22.90,C,23.31,C,1,35,21.31%,95.90%,,
,,2,182,20.36%,96.86%,33.09,M,34.25,X,29 DEC 23,395,23.25,C,23.66,C,7,138,21.22%,97.02%,,
,,<empty>,53,20.27%,98.06%,32.48,M,33.61,X,29 DEC 23,396,23.60,C,24.01,C,2,31,21.12%,98.16%,,
,,<empty>,130,20.17%,99.27%,31.84,M,32.98,X,29 DEC 23,397,23.96,C,24.38,C,<empty>,131,21.03%,99.31%,,
,,1,22,20.08%,99.57%,31.22,M,32.35,X,29 DEC 23,398,24.33,C,24.74,C,1,175,20.94%,99.58%,,
,,102,358,19.89%,97.40%,29.97,M,31.10,X,29 DEC 23,400,25.07,C,25.49,C,4,957,20.76%,97.48%,,
,,<empty>,"1,444",19.39%,91.87%,27.13,X,27.82,Z,29 DEC 23,405,26.63,X,27.80,X,6,215,20.27%,92.13%,,
,,6,261,18.91%,86.20%,24.26,X,24.90,Z,29 DEC 23,410,28.73,X,29.93,X,1,228,19.80%,86.67%,,
,,2,304,18.40%,80.38%,21.48,N,22.09,Z,29 DEC 23,415,31.01,M,32.22,X,<empty>,382,19.34%,81.10%,,
,,7,764,17.90%,74.43%,18.90,C,19.36,C,29 DEC 23,420,33.48,M,34.71,X,1,153,18.90%,75.46%,,
,,<empty>,548,17.42%,68.42%,16.44,M,16.90,C,29 DEC 23,425,36.15,X,37.41,X,<empty>,70,18.46%,69.77%,,
,,15,344,16.96%,62.38%,14.17,N,14.62,C,29 DEC 23,430,39.07,X,40.35,X,<empty>,190,18.05%,64.10%,,
,,2,88,16.53%,56.38%,12.13,C,12.52,C,29 DEC 23,435,42.25,X,43.55,X,3,96,17.69%,58.51%,,
,,84,327,16.10%,50.44%,10.24,C,10.61,C,29 DEC 23,440,45.73,X,47.04,X,<empty>,292,17.39%,53.13%,,
,,4,130,15.67%,44.61%,8.51,N,8.90,C,29 DEC 23,445,49.52,X,50.86,X,<empty>,154,17.19%,48.10%,,
,,70,370,15.30%,39.07%,7.03,N,7.40,C,29 DEC 23,450,53.67,X,55.04,X,1,81,17.19%,43.74%,,
,,<empty>,146,14.95%,33.84%,5.74,N,6.10,C,29 DEC 23,455,58.25,B,59.79,B,<empty>,1,17.69%,40.79%,,
,,2,768,14.65%,29.03%,4.65,N,4.99,C,29 DEC 23,460,63.24,B,64.80,B,<empty>,3,18.61%,39.05%,,
,,1,53,14.38%,24.67%,3.73,D,4.07,C,29 DEC 23,465,68.23,B,69.80,B,<empty>,0,19.49%,37.47%,,
,,4,485,14.13%,20.71%,3.03,X,3.21,N,29 DEC 23,470,73.23,B,74.80,B,<empty>,0,20.36%,36.05%,,
,,3,47,13.98%,17.45%,2.45,N,2.61,X,29 DEC 23,475,78.23,B,79.81,B,<empty>,0,21.22%,34.76%,,
,,<empty>,742,13.85%,14.59%,1.96,X,2.12,X,29 DEC 23,480,83.22,B,84.81,B,<empty>,1,22.04%,33.55%,,
,,2,895,13.80%,12.27%,1.60,X,1.74,X,29 DEC 23,485,88.22,B,89.81,B,<empty>,0,22.86%,32.46%,,
,,<empty>,558,13.74%,10.24%,1.29,X,1.42,X,29 DEC 23,490,93.22,B,94.81,B,<empty>,0,23.67%,31.45%,,
,,12,113,13.76%,8.62%,1.06,X,1.18,X,29 DEC 23,495,98.22,B,99.81,B,<empty>,0,24.47%,30.52%,,
,,26,299,13.79%,7.28%,.88,N,.98,X,29 DEC 23,500,103.21,B,104.81,B,<empty>,0,25.24%,29.65%,,
,,<empty>,124,13.85%,6.18%,.73,X,.83,X,29 DEC 23,505,108.21,B,109.82,B,<empty>,0,26.03%,28.87%,,
,,1,324,13.92%,5.24%,.61,X,.70,X,29 DEC 23,510,113.21,B,114.82,B,<empty>,0,26.80%,28.13%,,
,,<empty>,264,14.07%,4.56%,.53,Z,.61,X,29 DEC 23,515,118.20,B,119.82,B,<empty>,0,27.55%,27.43%,,

19 JAN 24  (296)  100
,,Volume,Open.Int,Impl Vol,Prob.Touch,BID,BX,ASK,AX,Exp,Strike,BID,BX,ASK,AX,Volume,Open.Int,Impl Vol,Prob.Touch,,
,,<empty>,31,29.89%,18.00%,130.04,X,131.66,X,19 JAN 24,275,3.52,X,3.66,N,13,"1,617",31.89%,21.34%,,
,,<empty>,134,29.43%,19.45%,125.51,X,127.11,X,19 JAN 24,280,3.84,X,3.93,N,2,"1,826",31.35%,22.77%,,
,,<empty>,25,28.98%,21.02%,121.00,X,122.59,X,19 JAN 24,285,3.83,X,4.55,N,<empty>,"1,765",30.79%,24.26%,,
,,<empty>,166,28.53%,22.69%,116.52,X,118.09,X,19 JAN 24,290,4.17,X,4.93,X,<empty>,"1,599",30.29%,25.95%,,
,,<empty>,88,28.10%,24.51%,112.08,X,113.63,X,19 JAN 24,295,4.55,X,5.32,X,<empty>,"5,622",29.79%,27.73%,,
,,8,537,27.67%,26.45%,107.66,X,109.20,X,19 JAN 24,300,5.00,N,5.64,N,34,"18,977",29.25%,29.53%,,
,,<empty>,307,27.26%,28.53%,103.29,X,104.80,X,19 JAN 24,305,5.50,N,6.20,X,7,"2,749",28.89%,31.79%,,
,,<empty>,160,26.85%,30.76%,98.95,X,100.45,X,19 JAN 24,310,5.89,X,6.70,X,4,"8,123",28.35%,33.81%,,
,,<empty>,72,26.45%,33.16%,94.66,X,96.14,X,19 JAN 24,315,6.42,X,7.24,X,<empty>,"5,322",27.89%,36.12%,,
,,3,542,26.07%,35.73%,90.42,X,91.88,X,19 JAN 24,320,7.20,E,7.84,X,3,"15,145",27.58%,38.86%,,
,,<empty>,733,25.68%,38.46%,86.23,X,87.66,X,19 JAN 24,325,8.00,P,8.48,X,9,"5,896",27.24%,41.68%,,
,,3,430,25.31%,41.36%,82.09,X,83.50,X,19 JAN 24,330,8.70,Q,9.18,X,16,"7,914",26.81%,44.47%,,
,,14,885,24.93%,44.43%,78.00,X,79.40,X,19 JAN 24,335,9.05,X,9.94,X,2,"5,481",26.16%,46.98%,,
,,1,"1,683",24.56%,47.68%,73.97,X,75.35,X,19 JAN 24,340,9.85,X,10.76,X,19,"17,846",25.75%,50.12%,,
,,<empty>,547,24.19%,51.14%,70.01,X,71.37,X,19 JAN 24,345,10.72,X,11.65,X,2,"17,758",25.35%,53.43%,,
,,1,757,23.82%,54.77%,66.11,X,67.45,X,19 JAN 24,350,11.80,E,12.60,X,62,"19,420",25.02%,57.05%,,
,,2,440,23.45%,58.60%,62.27,X,63.60,X,19 JAN 24,355,12.66,X,13.63,X,32,"10,192",24.55%,60.60%,,
,,4,"1,033",23.08%,62.63%,58.51,X,59.82,X,19 JAN 24,360,13.73,X,14.73,X,61,"9,320",24.14%,64.46%,,
,,9,559,22.71%,66.86%,54.82,X,56.11,X,19 JAN 24,365,14.88,X,15.90,X,139,"11,163",23.74%,68.50%,,
,,15,441,22.32%,71.29%,51.20,X,52.48,X,19 JAN 24,370,16.12,X,17.16,X,306,"9,454",23.34%,72.74%,,
,,1,"4,569",21.93%,75.95%,47.66,X,48.93,X,19 JAN 24,375,17.43,X,18.20,N,29,"10,502",22.80%,77.03%,,
,,66,"1,832",21.53%,80.82%,44.19,X,45.45,X,19 JAN 24,380,18.83,X,19.92,X,45,"12,015",22.50%,81.82%,,
,,22,"3,818",21.12%,85.94%,40.80,X,42.05,X,19 JAN 24,385,20.32,X,21.44,X,11,"16,807",22.08%,86.68%,,
,,"1,182","5,617",20.70%,91.31%,37.50,X,38.74,X,19 JAN 24,390,22.00,Z,23.06,X,18,"10,312",21.68%,91.79%,,
,,83,"2,162",20.27%,96.95%,34.28,X,35.52,X,19 JAN 24,395,23.62,X,24.79,X,247,"8,127",21.21%,97.12%,,
,,706,"7,462",19.83%,97.50%,31.17,X,32.39,X,19 JAN 24,400,25.84,N,26.63,X,74,"20,176",20.91%,97.59%,,
,,8,"8,905",19.37%,92.18%,28.15,X,29.36,X,19 JAN 24,405,27.50,Z,28.59,X,16,"11,833",20.35%,92.46%,,
,,"4,524","10,227",18.91%,86.74%,25.25,X,26.45,X,19 JAN 24,410,29.47,X,30.71,X,20,"4,832",19.86%,87.21%,,
,,21,"6,552",18.33%,81.08%,22.48,X,23.33,Q,19 JAN 24,415,31.72,X,32.98,X,39,"4,694",19.41%,81.87%,,
,,63,"9,773",17.79%,75.30%,19.84,X,20.50,P,19 JAN 24,420,34.16,X,35.43,X,4,"4,271",18.97%,76.46%,,
,,40,"5,968",17.52%,69.74%,17.36,X,18.52,X,19 JAN 24,425,36.79,X,38.08,X,4,"4,184",18.54%,71.00%,,
,,665,"22,531",17.06%,63.94%,15.04,X,16.18,X,19 JAN 24,430,39.65,X,40.96,X,2,"2,014",18.14%,65.54%,,
,,632,"9,817",16.62%,58.13%,12.90,X,14.02,X,19 JAN 24,435,42.76,X,44.08,X,1,"1,405",17.76%,60.12%,,
,,395,"14,127",16.20%,52.38%,10.94,X,12.04,X,19 JAN 24,440,46.15,X,47.48,X,2,"1,881",17.44%,54.86%,,
,,334,"7,633",15.73%,46.59%,9.18,X,10.09,Q,19 JAN 24,445,49.84,X,51.19,X,<empty>,495,17.20%,49.87%,,
,,38,"7,984",15.34%,41.13%,7.61,X,8.50,Z,19 JAN 24,450,53.88,X,55.26,X,4,"1,789",17.12%,45.42%,,
,,5,"3,864",15.06%,36.13%,6.24,X,7.25,X,19 JAN 24,455,58.27,B,59.77,B,<empty>,594,17.36%,41.89%,,
,,24,"13,701",14.55%,30.77%,5.06,X,5.68,N,19 JAN 24,460,63.24,B,64.80,B,<empty>,74,18.25%,40.14%,,
,,1,"4,503",14.44%,26.81%,4.06,X,4.98,X,19 JAN 24,465,68.23,B,69.80,B,<empty>,65,19.11%,38.54%,,
,,4,"9,591",14.19%,22.81%,3.23,X,4.11,X,19 JAN 24,470,73.23,B,74.81,B,<empty>,43,19.97%,37.10%,,
,,3,"3,853",14.01%,19.35%,2.90,X,3.08,N,19 JAN 24,475,78.23,B,79.81,B,<empty>,92,20.80%,35.78%,,
,,16,"5,268",13.85%,16.30%,2.35,X,2.50,A,19 JAN 24,480,83.22,B,84.81,B,<empty>,15,21.60%,34.55%,,
,,2,"1,779",13.77%,13.78%,1.91,X,2.07,X,19 JAN 24,485,88.22,B,89.81,B,<empty>,0,22.40%,33.44%,,
,,134,"3,743",13.74%,11.68%,1.60,N,1.69,X,19 JAN 24,490,93.22,B,94.81,B,<empty>,5,23.19%,32.41%,,
,,6,844,13.68%,9.80%,1.28,X,1.41,C,19 JAN 24,495,98.21,B,99.82,B,<empty>,1,23.97%,31.46%,,
,,39,"10,223",13.69%,8.31%,1.06,X,1.18,X,19 JAN 24,500,103.21,B,104.82,B,<empty>,43,24.73%,30.58%,,
,,1,"1,557",13.75%,7.10%,.89,N,1.00,X,19 JAN 24,505,108.21,B,109.82,B,<empty>,2,25.49%,29.76%,,
,,<empty>,"1,104",13.78%,6.02%,.74,X,.84,Z,19 JAN 24,510,113.20,B,114.82,B,<empty>,5,26.22%,28.99%,,
,,<empty>,853,13.87%,5.18%,.63,X,.72,N,19 JAN 24,515,118.20,B,119.82,B,<empty>,1,26.97%,28.29%,,
,,2,"2,537",13.97%,4.47%,.54,N,.62,C,19 JAN 24,520,123.20,B,124.83,B,<empty>,5,27.71%,27.65%,,

15 MAR 24  (352)  100
,,Volume,Open.Int,Impl Vol,Prob.Touch,BID,BX,ASK,AX,Exp,Strike,BID,BX,ASK,AX,Volume,Open.Int,Impl Vol,Prob.Touch,,
,,<empty>,37,30.43%,22.99%,132.30,X,133.95,X,15 MAR 24,275,4.05,X,4.82,X,3,163,31.21%,24.38%,,
,,5,133,29.97%,24.54%,127.87,X,129.50,X,15 MAR 24,280,4.39,X,5.18,X,16,83,30.71%,25.91%,,
,,<empty>,186,29.52%,26.21%,123.47,X,125.09,X,15 MAR 24,285,4.76,X,5.57,X,11,72,30.24%,27.55%,,
,,<empty>,300,29.08%,27.97%,119.10,X,120.70,X,15 MAR 24,290,5.60,P,5.95,N,53,154,30.08%,29.87%,,
,,<empty>,133,28.65%,29.82%,114.76,X,116.34,X,15 MAR 24,295,5.60,X,6.43,X,8,173,29.31%,31.12%,,
,,<empty>,189,28.22%,31.80%,110.45,X,112.02,X,15 MAR 24,300,6.08,X,6.92,X,8,290,28.87%,33.10%,,
,,2,179,27.81%,33.92%,106.19,X,107.73,X,15 MAR 24,305,6.59,X,7.45,X,5,479,28.43%,35.18%,,
,,2,136,27.40%,36.15%,101.96,X,103.49,X,15 MAR 24,310,7.15,X,8.02,X,182,125,28.01%,37.40%,,
,,<empty>,152,26.99%,38.50%,97.77,X,99.28,X,15 MAR 24,315,7.90,P,8.63,X,60,220,27.68%,39.91%,,
,,<empty>,228,26.60%,41.01%,93.63,X,95.13,X,15 MAR 24,320,8.39,X,9.20,P,3,254,27.13%,42.09%,,
,,<empty>,67,26.21%,43.63%,89.54,X,91.01,X,15 MAR 24,325,9.09,X,9.90,P,1,224,26.72%,44.68%,,
,,<empty>,149,25.82%,46.41%,85.49,X,86.95,X,15 MAR 24,330,9.83,X,10.78,X,2,534,26.38%,47.54%,,
,,<empty>,263,25.44%,49.33%,81.50,X,82.94,X,15 MAR 24,335,10.64,X,11.60,X,34,"1,424",26.00%,50.44%,,
,,2,130,25.06%,52.39%,77.56,X,78.98,X,15 MAR 24,340,11.50,X,12.48,X,26,638,25.61%,53.47%,,
,,4,185,24.68%,55.61%,73.67,X,75.08,X,15 MAR 24,345,12.42,X,13.42,X,12,267,25.23%,56.65%,,
,,<empty>,142,24.31%,58.99%,69.85,X,71.24,X,15 MAR 24,350,13.75,E,14.43,X,11,758,25.00%,60.24%,,
,,4,115,23.93%,62.52%,66.08,X,67.46,X,15 MAR 24,355,14.46,X,15.51,X,<empty>,478,24.47%,63.46%,,
,,2,579,23.55%,66.22%,62.37,X,63.75,X,15 MAR 24,360,15.58,X,16.65,X,3,"3,089",24.09%,67.10%,,
,,2,470,23.16%,70.08%,58.73,X,60.09,X,15 MAR 24,365,16.78,X,17.87,X,1,312,23.71%,70.90%,,
,,1,63,22.77%,74.11%,55.15,X,56.50,X,15 MAR 24,370,18.50,P,19.16,X,5,"1,507",23.50%,75.08%,,
,,2,359,22.37%,78.33%,51.64,X,52.98,X,15 MAR 24,375,19.38,X,20.52,X,3,"17,889",22.93%,78.98%,,
,,1,226,21.97%,82.75%,48.20,X,49.53,X,15 MAR 24,380,20.81,X,21.97,X,2,573,22.54%,83.29%,,
,,7,"1,079",21.57%,87.37%,44.83,X,46.15,X,15 MAR 24,385,22.32,X,23.51,X,4,549,22.14%,87.78%,,
,,9,645,21.15%,92.20%,41.53,X,42.85,X,15 MAR 24,390,23.92,X,25.13,X,5,865,21.73%,92.47%,,
,,11,651,20.72%,97.27%,38.31,X,39.62,X,15 MAR 24,395,26.00,Z,26.85,X,21,"1,983",21.45%,97.39%,,
,,9,607,20.29%,97.75%,35.18,X,36.48,X,15 MAR 24,400,27.42,X,28.68,X,189,"11,107",20.90%,97.80%,,
,,7,240,19.85%,93.00%,32.13,X,33.43,X,15 MAR 24,405,29.35,X,30.62,X,72,"2,980",20.48%,93.15%,,
,,6,655,19.40%,88.14%,29.19,X,30.47,X,15 MAR 24,410,31.40,X,32.70,X,1,"4,610",20.06%,88.42%,,
,,9,616,18.94%,83.17%,26.34,X,27.62,X,15 MAR 24,415,33.59,X,34.90,X,<empty>,518,19.63%,83.60%,,
,,"3,228",130,18.49%,78.11%,23.62,X,24.89,X,15 MAR 24,420,35.94,X,37.27,X,2,516,19.20%,78.71%,,
,,10,713,18.04%,72.98%,21.03,X,22.28,X,15 MAR 24,425,38.47,X,39.81,X,<empty>,488,18.78%,73.76%,,
