Stock quote and option quote for DIA on 3/28/23 22:21:44

UNDERLYING
LAST,LX,Net Chng,BID,BX,ASK,AX,Size,Volume,Open,High,Low
323.81,P,-.50,325.00, ,325.28, ,800 x 800,"2,536,520",323.99,325.65,322.84

UNDERLYING EXTRA INFO
Last Size,Yield,PE,Div,Div.Freq,Ex Div.Date,52High,52Low,Shares,Beta
0,3.18%,73.76,.8581,M,3/17/23,354.8783,286.62,"82,140,000",.939

31 MAR 23  (2)  100 (Quarterlys)
,,Volume,Open.Int,Impl Vol,Prob.Touch,BID,BX,ASK,AX,Exp,Strike,BID,BX,ASK,AX,Volume,Open.Int,Impl Vol,Prob.Touch,,
,,<empty>,0,16.62%,11.49%,0,J,5.00,B,20 DEC 24,460,133.50,T,138.50,T,<empty>,0,24.59%,26.00%,,
,,<empty>,0,15.45%,8.27%,0,P,3.20,B,20 DEC 24,465,138.50,T,143.50,T,<empty>,0,25.25%,25.62%,,
,,<empty>,19,17.43%,10.85%,0,J,5.00,B,20 DEC 24,470,143.50,T,148.50,T,<empty>,0,25.92%,25.27%,,
,,<empty>,1,14.26%,4.78%,.22,Q,1.39,B,20 DEC 24,475,148.50,T,153.50,T,<empty>,0,26.58%,24.95%,,

17 JAN 25  (660)  100
,,Volume,Open.Int,Impl Vol,Prob.Touch,BID,BX,ASK,AX,Exp,Strike,BID,BX,ASK,AX,Volume,Open.Int,Impl Vol,Prob.Touch,,
,,<empty>,0,38.63%,31.87%,148.00,T,153.00,T,17 JAN 25,180,1.17,B,5.70,B,<empty>,92,32.48%,21.51%,,
,,<empty>,0,37.77%,32.93%,143.50,T,148.50,T,17 JAN 25,185,1.74,B,6.10,B,<empty>,110,32.31%,23.55%,,
,,<empty>,1,36.88%,33.98%,139.00,T,144.00,T,17 JAN 25,190,2.08,B,6.65,B,<empty>,20,31.98%,25.36%,,
,,<empty>,0,36.70%,36.23%,135.00,T,140.00,T,17 JAN 25,195,2.83,B,5.00,B,<empty>,5,29.91%,23.97%,,
,,<empty>,27,35.75%,37.22%,130.50,T,135.50,T,17 JAN 25,200,3.10,B,5.10,B,<empty>,792,29.11%,24.92%,,
,,<empty>,5,34.79%,38.21%,126.00,T,131.00,T,17 JAN 25,205,3.20,B,5.45,B,<empty>,240,28.37%,26.05%,,
,,<empty>,5,34.45%,40.32%,122.00,T,127.00,T,17 JAN 25,210,3.70,B,6.95,B,<empty>,15,28.90%,29.80%,,
,,<empty>,7,33.45%,41.31%,117.50,T,122.50,T,17 JAN 25,215,4.10,B,7.35,B,<empty>,7,28.35%,31.47%,,
,,<empty>,15,33.02%,43.35%,113.50,T,118.50,T,17 JAN 25,220,4.60,B,7.75,B,<empty>,27,27.84%,33.29%,,
,,<empty>,6,32.27%,44.87%,109.50,T,114.00,T,17 JAN 25,225,5.00,B,8.15,B,<empty>,100,27.24%,34.98%,,
,,<empty>,19,31.49%,46.40%,105.00,T,110.00,T,17 JAN 25,230,5.50,B,8.60,B,<empty>,158,26.71%,36.90%,,
,,<empty>,6,30.96%,48.42%,101.00,T,106.00,T,17 JAN 25,235,6.20,B,9.30,B,24,104,26.41%,39.42%,,
,,<empty>,1,30.38%,50.43%,97.00,T,102.00,T,17 JAN 25,240,6.35,B,9.55,B,5,141,25.50%,40.66%,,
,,<empty>,2,29.54%,52.04%,93.00,T,97.50,T,17 JAN 25,245,7.25,B,10.15,B,<empty>,59,25.19%,43.33%,,
,,<empty>,3,28.91%,54.09%,89.00,T,93.50,T,17 JAN 25,250,8.00,B,10.75,B,10,99,24.74%,45.81%,,
,,<empty>,2,28.26%,56.18%,85.00,T,89.50,T,17 JAN 25,255,8.50,B,11.90,B,<empty>,50,24.41%,48.64%,,
,,<empty>,6,27.58%,58.32%,81.00,T,85.50,T,17 JAN 25,260,9.50,B,12.25,B,<empty>,77,23.88%,51.17%,,
,,<empty>,6,27.08%,60.86%,77.00,T,82.00,T,17 JAN 25,265,10.20,B,12.90,B,4,21,23.32%,53.75%,,
,,<empty>,12,26.54%,63.43%,73.50,T,78.00,T,17 JAN 25,270,10.95,B,14.15,B,<empty>,77,23.01%,56.98%,,
,,<empty>,44,25.98%,66.05%,69.50,T,74.50,T,17 JAN 25,275,11.90,B,15.05,B,<empty>,217,22.58%,60.09%,,
,,<empty>,96,25.37%,68.73%,66.00,T,70.50,T,17 JAN 25,280,12.50,B,15.90,B,<empty>,16,21.95%,62.95%,,
,,<empty>,9,24.74%,71.50%,62.00,T,67.00,T,17 JAN 25,285,13.80,B,17.10,B,<empty>,51,21.68%,66.66%,,
,,<empty>,61,24.26%,74.59%,58.50,T,63.50,T,17 JAN 25,290,14.85,B,18.00,B,<empty>,67,21.16%,70.05%,,
,,<empty>,25,23.73%,77.76%,55.00,T,60.00,T,17 JAN 25,295,15.95,B,19.40,B,<empty>,29,20.79%,73.86%,,
,,<empty>,54,23.17%,81.03%,51.50,T,56.50,T,17 JAN 25,300,17.40,B,20.60,B,3,159,20.41%,77.81%,,
,,<empty>,21,22.57%,84.43%,48.00,T,53.00,T,17 JAN 25,305,18.65,B,21.85,B,<empty>,23,19.93%,81.80%,,
,,<empty>,43,22.10%,88.09%,45.00,T,49.50,T,17 JAN 25,310,19.90,B,23.45,B,<empty>,61,19.50%,86.05%,,
,,<empty>,24,21.58%,91.88%,41.50,T,46.50,T,17 JAN 25,315,21.35,B,25.00,B,<empty>,36,19.07%,90.49%,,
,,<empty>,25,21.17%,95.88%,38.50,T,43.50,T,17 JAN 25,320,23.30,B,26.40,B,<empty>,114,18.68%,95.15%,,
,,<empty>,12,20.72%,100.00%,35.50,T,40.50,T,17 JAN 25,325,25.10,B,28.20,B,5,54,18.30%,100.00%,,
,,<empty>,145,20.07%,95.33%,33.35,B,36.20,T,17 JAN 25,330,26.60,B,30.80,B,<empty>,210,18.00%,94.95%,,
,,<empty>,32,19.82%,90.67%,30.35,T,34.20,T,17 JAN 25,335,29.10,B,32.50,B,<empty>,668,17.65%,89.85%,,
,,<empty>,103,19.34%,85.91%,27.75,B,31.25,B,17 JAN 25,340,30.90,B,34.60,B,14,530,17.13%,84.61%,,
,,<empty>,36,19.02%,81.21%,25.45,B,28.70,B,17 JAN 25,345,33.25,B,37.50,B,<empty>,34,16.93%,79.53%,,
,,<empty>,61,18.63%,76.47%,22.90,B,26.40,B,17 JAN 25,350,35.50,B,40.00,B,<empty>,216,16.47%,74.23%,,
,,<empty>,63,18.21%,71.68%,20.35,B,24.20,B,17 JAN 25,355,38.00,T,43.00,T,9,630,16.15%,69.05%,,
,,<empty>,52,17.91%,67.04%,18.45,B,21.95,B,17 JAN 25,360,41.00,T,45.50,T,<empty>,133,15.71%,63.70%,,
,,<empty>,19,17.48%,62.25%,16.15,B,19.90,B,17 JAN 25,365,44.00,T,48.50,T,<empty>,5,15.29%,58.38%,,
,,<empty>,27,17.22%,57.77%,14.45,B,18.00,B,17 JAN 25,370,47.50,T,52.00,T,<empty>,40,15.09%,53.57%,,
,,<empty>,22,16.88%,53.23%,12.55,B,16.30,B,17 JAN 25,375,51.00,T,55.50,T,<empty>,7,14.72%,48.49%,,
,,<empty>,70,16.53%,48.76%,10.95,B,14.50,B,17 JAN 25,380,55.00,T,59.50,T,<empty>,16,14.61%,44.19%,,
,,<empty>,21,16.25%,44.52%,9.50,B,12.95,B,17 JAN 25,385,59.00,T,63.50,T,<empty>,9,14.28%,39.51%,,
,,<empty>,260,15.98%,40.47%,8.05,B,11.70,B,17 JAN 25,390,63.50,T,68.50,T,<empty>,5,14.70%,37.12%,,
,,<empty>,14,15.78%,36.72%,6.95,B,10.45,B,17 JAN 25,395,68.50,T,73.50,T,<empty>,0,15.43%,35.82%,,
,,<empty>,66,15.57%,33.14%,6.20,B,9.05,B,17 JAN 25,400,73.50,T,78.50,T,<empty>,6,16.15%,34.64%,,
,,<empty>,61,15.14%,29.12%,4.70,B,8.05,B,17 JAN 25,405,78.50,T,83.50,T,<empty>,1,16.87%,33.58%,,
,,<empty>,8,15.07%,26.29%,4.25,B,7.05,B,17 JAN 25,410,83.50,T,88.50,T,<empty>,0,17.57%,32.62%,,
,,<empty>,136,14.64%,22.67%,2.80,B,6.45,B,17 JAN 25,415,88.50,T,93.50,T,<empty>,0,18.27%,31.74%,,
,,<empty>,49,14.48%,20.00%,2.09,B,5.85,B,17 JAN 25,420,93.50,T,98.50,T,<empty>,0,18.96%,30.94%,,
,,<empty>,8,14.52%,18.09%,1.48,B,5.65,B,17 JAN 25,425,98.50,T,103.50,T,<empty>,0,19.64%,30.21%,,
,,<empty>,11,14.23%,15.49%,.96,B,4.90,B,17 JAN 25,430,103.50,T,108.50,T,<empty>,0,20.32%,29.54%,,
,,<empty>,6,14.10%,13.49%,.58,B,4.40,B,17 JAN 25,435,108.50,T,113.50,T,<empty>,0,20.99%,28.92%,,
,,<empty>,126,14.19%,12.23%,.51,B,4.00,B,17 JAN 25,440,113.50,T,118.50,T,<empty>,0,21.66%,28.36%,,
,,<empty>,3,14.09%,10.65%,.20,B,3.65,B,17 JAN 25,445,118.50,T,123.50,T,<empty>,0,22.32%,27.83%,,
,,<empty>,49,15.14%,11.68%,1.00,B,3.65,B,17 JAN 25,450,123.50,T,128.50,T,<empty>,0,22.98%,27.35%,,
,,<empty>,0,14.97%,10.13%,.68,B,3.25,B,17 JAN 25,455,128.50,T,133.50,T,<empty>,0,23.64%,26.90%,,
,,<empty>,1,15.31%,9.70%,.56,B,3.30,B,17 JAN 25,460,133.50,T,138.50,T,<empty>,0,24.30%,26.48%,,
,,<empty>,1,15.29%,8.66%,.11,B,3.30,B,17 JAN 25,465,138.50,T,143.50,T,<empty>,0,24.95%,26.10%,,
,,<empty>,0,15.70%,8.47%,.25,B,3.20,B,17 JAN 25,470,143.50,T,148.50,T,<empty>,0,25.60%,25.74%,,
,,<empty>,5,14.64%,5.89%,.70,N,1.44,B,17 JAN 25,475,148.50,T,153.50,T,<empty>,0,26.25%,25.41%,,
